Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,11.03125,11.03125,10.734375,10.765625,4.404412269592285,4101200
2000-01-04,10.765625,10.84375,10.65625,10.75,4.398020267486572,4865200
2000-01-05,10.75,10.9375,10.734375,10.75,4.398020267486572,3579600
2000-01-06,10.75,11.5,10.75,11.40625,4.666504383087158,6216000
2000-01-07,11.40625,11.421875,11.15625,11.328125,4.634542942047119,3256000
2000-01-10,11.59375,11.6875,11.375,11.59375,4.743214130401611,4311600
2000-01-11,11.5625,11.796875,11.5625,11.6875,4.781567573547363,2384000
2000-01-12,11.625,11.703125,11.40625,11.453125,4.685681343078613,2298800
2000-01-13,11.453125,11.90625,11.34375,11.65625,4.768784523010254,3092400
2000-01-14,11.6875,11.734375,11.421875,11.515625,4.711252689361572,2435600
2000-01-18,11.390625,11.46875,11.0625,11.09375,4.538654327392578,2967600
2000-01-19,10.78125,10.921875,10.5625,10.90625,4.461944103240967,5771600
2000-01-20,11.0625,11.203125,10.21875,10.5,4.295741081237793,8070800
2000-01-21,10.640625,11.046875,10.625,10.9375,4.474728584289551,5105200
2000-01-24,10.953125,11.0625,10.59375,10.609375,4.340487957000732,3004000
2000-01-25,10.609375,10.671875,10.0,10.234375,4.187069416046143,5056800
2000-01-26,10.25,10.453125,9.984375,10.453125,4.276562690734863,3849200
2000-01-27,10.5,10.5,10.015625,10.0625,4.1167521476745605,3670400
2000-01-28,10.078125,10.328125,9.9375,10.15625,4.155106544494629,3590400
2000-01-31,10.15625,10.28125,9.953125,10.0625,4.1167521476745605,3682400
2000-02-01,10.0,10.09375,9.875,10.078125,4.123144149780273,2813200
2000-02-02,10.03125,10.0625,9.65625,9.6875,3.963331460952759,4220400
2000-02-03,9.8125,9.890625,9.75,9.828125,4.0208635330200195,3600800
2000-02-04,9.9375,10.21875,9.921875,10.078125,4.123144149780273,4637200
2000-02-07,10.0625,10.125,9.875,9.921875,4.059220314025879,2911200
2000-02-08,9.984375,10.0,9.65625,9.6875,3.963331460952759,3675200
2000-02-09,9.8125,10.15625,9.703125,9.734375,3.982508897781372,4865600
2000-02-10,9.734375,9.734375,8.96875,9.265625,3.7907357215881348,8339600
2000-02-11,9.28125,9.34375,9.15625,9.1875,3.7587740421295166,3565600
2000-02-14,9.3125,9.5,9.21875,9.5,3.886622190475464,4377600
2000-02-15,9.625,9.703125,9.4375,9.703125,3.969724655151367,7250800
2000-02-16,9.75,9.84375,9.25,9.34375,3.822697401046753,5134400
2000-02-17,9.375,9.5,9.1875,9.46875,3.8738369941711426,3093600
2000-02-18,9.5,9.5625,9.359375,9.4375,3.861051559448242,3406800
2000-02-22,9.484375,9.84375,9.46875,9.703125,3.969724655151367,3113200
2000-02-23,9.703125,9.859375,9.6875,9.828125,4.0208635330200195,4042800
2000-02-24,9.875,9.890625,9.0625,9.3125,3.809913158416748,7104800
2000-02-25,9.3125,9.375,9.140625,9.359375,3.829089403152466,3038000
2000-02-28,9.359375,9.6875,9.203125,9.625,3.9377617835998535,3203200
2000-02-29,9.609375,9.703125,9.484375,9.5,3.886622190475464,3417200
2000-03-01,9.53125,9.65625,9.5,9.5625,3.912191152572632,6612000
2000-03-02,9.546875,9.546875,9.34375,9.453125,3.8674464225769043,3593200
2000-03-03,9.4375,10.0,9.390625,9.84375,4.027258396148682,5631600
2000-03-06,9.78125,9.78125,9.328125,9.4375,3.861051559448242,3090000
2000-03-07,9.3125,9.375,8.921875,9.0,3.682063102722168,5256400
2000-03-08,9.125,9.265625,9.0625,9.078125,3.7140252590179443,4718000
2000-03-09,9.125,9.125,8.640625,8.984375,3.6756701469421387,6275600
2000-03-10,8.921875,9.0625,8.71875,8.765625,3.5861756801605225,6513200
2000-03-13,8.734375,8.8125,8.5625,8.8125,3.689534902572632,3582000
2000-03-14,8.875,8.875,8.71875,8.8125,3.689534902572632,3457200
2000-03-15,8.78125,9.34375,8.78125,9.34375,3.9119551181793213,3905200
2000-03-16,9.453125,9.953125,9.296875,9.953125,4.167082786560059,7003200
2000-03-17,10.0,10.15625,9.9375,10.0625,4.212872505187988,4546800
2000-03-20,10.109375,10.171875,9.421875,9.5625,4.003539085388184,4032400
2000-03-21,9.4375,10.03125,9.4375,10.0,4.186708450317383,4837600
2000-03-22,10.0625,10.109375,9.578125,9.65625,4.042788982391357,3949600
2000-03-23,9.5,9.6875,9.40625,9.671875,4.049330711364746,2982000
2000-03-24,9.640625,9.71875,9.4375,9.53125,3.990454912185669,2878000
2000-03-27,9.5,9.71875,9.5,9.671875,4.049330711364746,2232800
2000-03-28,9.59375,9.671875,9.25,9.296875,3.892329692840576,3300400
2000-03-29,9.296875,9.46875,9.25,9.46875,3.9642879962921143,3122400
2000-03-30,9.5,9.5,9.25,9.296875,3.892329692840576,2840400
2000-03-31,9.359375,9.78125,9.3125,9.78125,4.095123767852783,3893200
2000-04-03,9.78125,9.78125,9.65625,9.6875,4.055872440338135,4480000
2000-04-04,9.71875,9.828125,9.390625,9.671875,4.049330711364746,3644400
2000-04-05,9.6875,10.25,9.671875,10.25,4.291374206542969,4744800
2000-04-06,10.25,10.59375,10.21875,10.3125,4.3175435066223145,5835600
2000-04-07,10.28125,10.28125,9.921875,10.1875,4.265208721160889,3235600
2000-04-10,10.125,10.578125,10.109375,10.40625,4.356791019439697,3093200
2000-04-11,10.40625,10.8125,10.40625,10.78125,4.513792514801025,3586800
2000-04-12,10.78125,11.015625,10.609375,10.953125,4.585752964019775,5521600
2000-04-13,10.921875,10.9375,10.515625,10.703125,4.481085777282715,3427200
2000-04-14,10.671875,10.671875,10.1875,10.265625,4.297916889190674,3517600
2000-04-17,10.265625,10.40625,9.953125,9.953125,4.167082786560059,4448000
2000-04-18,9.96875,10.15625,9.953125,10.125,4.239040851593018,2484800
2000-04-19,10.1875,10.390625,10.0,10.078125,4.219414710998535,3087600
2000-04-20,10.15625,10.328125,10.015625,10.328125,4.324082851409912,3432000
2000-04-24,10.3125,10.71875,10.3125,10.515625,4.402583599090576,2635200
2000-04-25,10.5,11.21875,10.5,10.953125,4.585752964019775,5768000
2000-04-26,11.28125,11.578125,11.203125,11.359375,4.755836486816406,6341600
2000-04-27,11.25,11.3125,10.6875,10.71875,4.487625598907471,4370800
2000-04-28,10.796875,10.796875,10.3125,10.53125,4.409126281738281,3790800
2000-05-01,10.46875,10.84375,10.421875,10.734375,4.49416971206665,4576400
2000-05-02,10.59375,10.71875,10.328125,10.4375,4.369874954223633,3259600
2000-05-03,10.3125,10.640625,10.203125,10.375,4.343709945678711,2203200
2000-05-04,10.4375,10.4375,10.140625,10.140625,4.245581150054932,2612800
2000-05-05,10.15625,10.625,10.15625,10.578125,4.4287519454956055,1982400
2000-05-08,10.515625,10.65625,10.5,10.65625,4.461458683013916,1576400
2000-05-09,10.65625,11.0,10.640625,10.859375,4.546502113342285,2952400
2000-05-10,10.796875,10.953125,10.640625,10.71875,4.487625598907471,1645600
2000-05-11,10.8125,10.890625,10.640625,10.765625,4.5072526931762695,1475600
2000-05-12,10.90625,10.953125,10.765625,10.9296875,4.575940132141113,2759200
2000-05-15,10.9375,11.046875,10.875,10.9375,4.579209327697754,1927200
2000-05-16,10.9375,11.21875,10.90625,11.171875,4.677335262298584,2038800
2000-05-17,11.15625,11.359375,11.078125,11.109375,4.651169776916504,2173200
2000-05-18,11.109375,11.359375,11.09375,11.25,4.7100443840026855,2245600
2000-05-19,11.1875,11.390625,11.015625,11.34375,4.74929666519165,2994800
2000-05-22,11.28125,11.375,11.03125,11.078125,4.638087272644043,3488800
2000-05-23,11.125,11.3125,11.078125,11.296875,4.729669094085693,1790400
2000-05-24,11.296875,11.484375,11.234375,11.265625,4.716588497161865,2578800
2000-05-25,11.046875,11.140625,10.75,10.90625,4.566126346588135,3155600
2000-05-26,10.6875,10.78125,10.546875,10.703125,4.481085777282715,3062400
2000-05-30,10.84375,10.96875,10.796875,10.84375,4.539959907531738,2183200
2000-05-31,10.90625,10.90625,10.578125,10.625,4.448375225067139,2518800
2000-06-01,10.578125,10.875,10.578125,10.84375,4.539959907531738,2985200
2000-06-02,10.875,11.4375,10.8359375,11.25,4.7100443840026855,2463600
2000-06-05,11.21875,11.21875,10.71875,10.84375,4.539959907531738,2418400
2000-06-06,10.734375,10.78125,10.4375,10.609375,4.441835880279541,2684000
2000-06-07,10.6875,10.828125,10.671875,10.75,4.500709056854248,2495600
2000-06-08,10.71875,10.75,10.375,10.4375,4.369874954223633,1821200
2000-06-09,10.4375,10.59375,10.421875,10.484375,4.389500141143799,1930000
2000-06-12,10.484375,10.6875,10.484375,10.65625,4.548221588134766,2119200
2000-06-13,10.59375,10.734375,10.484375,10.515625,4.4882001876831055,2929200
2000-06-14,10.515625,10.515625,10.125,10.1875,4.348153591156006,2192400
2000-06-15,10.1875,10.359375,10.0,10.046875,4.288132190704346,4430800
2000-06-16,10.0625,10.140625,9.859375,9.90625,4.2281107902526855,3098000
2000-06-19,9.9375,10.046875,9.75,9.8125,4.188098907470703,2407600
2000-06-20,9.828125,9.890625,9.78125,9.796875,4.181429386138916,2381200
2000-06-21,9.8125,9.984375,9.78125,9.859375,4.208104610443115,4770400
2000-06-22,9.828125,9.828125,9.71875,9.734375,4.1547532081604,4683200
2000-06-23,9.75,9.796875,9.71875,9.765625,4.168091773986816,4018000
2000-06-26,9.765625,9.828125,9.71875,9.8125,4.188098907470703,3323600
2000-06-27,9.84375,9.890625,9.78125,9.828125,4.19476842880249,4470400
2000-06-28,9.859375,10.140625,9.859375,10.1171875,4.318143844604492,4563200
2000-06-29,10.125,10.21875,9.890625,10.0,4.268126964569092,6217200
2000-06-30,9.96875,9.96875,9.28125,9.296875,3.9680233001708984,6577200
2000-07-03,9.359375,9.65625,9.359375,9.5625,4.08139705657959,2360400
2000-07-05,9.59375,9.890625,9.578125,9.84375,4.201436519622803,2832000
2000-07-06,9.875,10.203125,9.875,10.15625,4.334815979003906,4844000
2000-07-07,10.203125,10.4375,10.171875,10.421875,4.448186874389648,5559600
2000-07-10,10.4375,10.53125,10.421875,10.421875,4.448186874389648,3654800
2000-07-11,10.421875,10.578125,10.390625,10.5625,4.508206367492676,2322400
2000-07-12,10.5625,10.609375,10.453125,10.546875,4.501540660858154,2273200
2000-07-13,10.546875,10.546875,10.25,10.25,4.374829292297363,2654800
2000-07-14,10.28125,10.875,10.265625,10.875,4.641585826873779,3765600
2000-07-17,10.875,11.09375,10.875,11.015625,4.701607704162598,3422800
2000-07-18,11.015625,11.046875,10.984375,10.984375,4.688267707824707,3250400
2000-07-19,11.0,11.078125,10.515625,10.578125,4.5148773193359375,3669600
2000-07-20,10.59375,10.78125,10.46875,10.484375,4.474864482879639,5126800
2000-07-21,10.484375,10.515625,10.359375,10.40625,4.441518783569336,7306400
2000-07-24,10.40625,10.5,10.25,10.296875,4.394835472106934,3196000
2000-07-25,10.3125,10.328125,9.890625,10.0,4.268126964569092,2982000
2000-07-26,10.0625,10.140625,9.890625,9.9140625,4.231446743011475,4376800
2000-07-27,10.09375,10.421875,10.09375,10.390625,4.434849262237549,3466800
2000-07-28,10.5,10.78125,10.34375,10.6875,4.561560153961182,3553600
2000-07-31,10.75,11.0,10.6875,10.796875,4.6082444190979,2878800
2000-08-01,10.796875,10.90625,10.765625,10.90625,4.654923915863037,2332000
2000-08-02,10.890625,11.1875,10.875,11.15625,4.761627197265625,3152400
2000-08-03,11.1875,11.5,11.1875,11.390625,4.861661911010742,4706800
2000-08-04,11.359375,11.375,10.9375,11.0,4.694940090179443,4142400
2000-08-07,11.03125,11.25,10.9375,11.171875,4.76829719543457,1972800
2000-08-08,11.34375,11.375,10.921875,11.21875,4.788303852081299,2736800
2000-08-09,11.1875,11.1875,10.8125,10.828125,4.621578693389893,2153600
2000-08-10,10.890625,10.890625,10.78125,10.859375,4.634917736053467,2215200
2000-08-11,10.859375,11.0625,10.8125,11.046875,4.714945316314697,2723200
2000-08-14,11.109375,11.140625,11.046875,11.109375,4.741621017456055,1897200
2000-08-15,11.078125,11.078125,10.875,10.890625,4.648255348205566,1767600
2000-08-16,10.890625,10.90625,10.75,10.8125,4.614910125732422,1655200
2000-08-17,10.8125,10.828125,10.59375,10.640625,4.5415520668029785,1408800
2000-08-18,10.578125,10.796875,10.5625,10.78125,4.601573467254639,2117600
2000-08-21,10.796875,10.8125,10.578125,10.71875,4.574896812438965,1737600
2000-08-22,10.65625,10.71875,10.609375,10.703125,4.568228721618652,1471600
2000-08-23,10.640625,10.65625,10.15625,10.21875,4.3614912033081055,3960000
2000-08-24,10.25,10.5,10.25,10.375,4.4281792640686035,2452000
2000-08-25,10.375,10.40625,10.296875,10.34375,4.4148430824279785,1107600
2000-08-28,10.328125,10.34375,10.140625,10.140625,4.328145980834961,2539200
2000-08-29,10.140625,10.234375,10.078125,10.078125,4.3014702796936035,2429200
2000-08-30,10.109375,10.1875,9.875,9.875,4.2147746086120605,3046000
2000-08-31,9.921875,10.015625,9.890625,9.94140625,4.243116855621338,2012400
2000-09-01,9.890625,9.921875,9.640625,9.890625,4.221444129943848,2816400
2000-09-05,9.890625,10.03125,9.890625,9.96875,4.254787445068359,4430400
2000-09-06,9.96875,10.078125,9.9375,10.0,4.268126964569092,3912400
2000-09-07,9.9375,9.9375,9.625,9.65625,4.121407985687256,3102800
2000-09-08,9.71875,9.78125,9.625,9.65625,4.121407985687256,5310000
2000-09-11,9.59375,9.71875,9.5,9.546875,4.160906791687012,2926000
2000-09-12,9.515625,9.65625,9.484375,9.640625,4.20176887512207,3370000
2000-09-13,9.625,9.859375,9.625,9.8125,4.276677131652832,4465200
2000-09-14,9.8125,9.828125,9.640625,9.6875,4.222197532653809,2628000
2000-09-15,9.578125,9.78125,9.5625,9.78125,4.263059616088867,4141200
2000-09-18,9.78125,9.9375,9.640625,9.765625,4.256246566772461,2530400
2000-09-19,9.75,9.765625,9.515625,9.640625,4.20176887512207,3075200
2000-09-20,9.609375,9.625,9.4375,9.515625,4.147286415100098,2659600
2000-09-21,9.5,9.640625,9.421875,9.484375,4.133667945861816,2536400
2000-09-22,9.484375,9.734375,9.390625,9.546875,4.160906791687012,1930800
2000-09-25,9.6875,9.6875,9.546875,9.65625,4.208576679229736,3319200
2000-09-26,9.65625,9.6875,9.375,9.375,4.085995674133301,4816400
2000-09-27,9.53125,9.59375,9.375,9.515625,4.147286415100098,3528800
2000-09-28,9.5,9.859375,9.5,9.84375,4.290297508239746,2613200
2000-09-29,9.859375,9.859375,9.71875,9.734375,4.242624759674072,2611600
2000-10-02,9.734375,9.734375,9.46875,9.578125,4.174527645111084,2996000
2000-10-03,9.59375,9.890625,9.5,9.8125,4.276677131652832,3944800
2000-10-04,9.8125,10.359375,9.78125,10.25,4.4673542976379395,3674400
2000-10-05,10.375,10.59375,10.34375,10.59375,4.617176055908203,5036800
2000-10-06,10.59375,10.6875,10.359375,10.390625,4.528647422790527,2662400
2000-10-09,10.4375,10.546875,9.96875,10.078125,4.392446041107178,4350400
2000-10-10,10.078125,10.5,10.0625,10.390625,4.528647422790527,3163600
2000-10-11,10.328125,10.40625,10.078125,10.296875,4.487786293029785,2169200
2000-10-12,10.25,10.328125,10.046875,10.125,4.412876605987549,2210800
2000-10-13,10.1875,10.21875,9.84375,10.046875,4.37882661819458,1658000
2000-10-16,10.015625,10.21875,10.015625,10.203125,4.446926593780518,1556000
2000-10-17,10.203125,10.28125,10.015625,10.046875,4.37882661819458,1912400
2000-10-18,9.90625,9.9375,9.71875,9.84375,4.290297508239746,4588800
2000-10-19,9.875,10.203125,9.875,10.15625,4.4264960289001465,3530400
2000-10-20,10.09375,10.328125,10.09375,10.3125,4.494596481323242,1818800
2000-10-23,10.5,10.59375,10.34375,10.40625,4.535457134246826,4432000
2000-10-24,10.375,10.75,10.34375,10.625,4.630796432495117,3423200
2000-10-25,10.671875,10.765625,10.625,10.640625,4.6376051902771,3156800
2000-10-26,10.671875,10.9375,10.59375,10.859375,4.732944965362549,3587200
2000-10-27,10.875,10.9375,10.671875,10.8125,4.7125163078308105,3002400
2000-10-30,10.859375,11.25,10.859375,11.234375,4.896387577056885,3076400
2000-10-31,11.234375,11.734375,11.203125,11.71875,5.107495307922363,4250800
2000-11-01,11.71875,11.953125,11.671875,11.75,5.121115207672119,2848400
2000-11-02,11.84375,12.078125,11.765625,11.96875,5.216455936431885,3520800
2000-11-03,12.03125,12.1875,11.9375,12.0625,5.257318019866943,2684000
2000-11-06,12.0625,12.171875,11.96875,12.15625,5.2981743812561035,2124400
2000-11-07,12.125,12.125,11.9375,12.03125,5.2436957359313965,3224000
2000-11-08,11.96875,12.0,11.796875,11.921875,5.196027755737305,2546800
2000-11-09,11.875,12.140625,11.859375,12.078125,5.264127254486084,2280000
2000-11-10,12.078125,12.203125,11.890625,11.984375,5.223265647888184,2382800
2000-11-13,12.0,12.140625,11.921875,12.125,5.284557819366455,1550800
2000-11-14,12.15625,12.296875,12.0,12.265625,5.345846652984619,3029600
2000-11-15,12.25,12.5625,12.21875,12.546875,5.468426704406738,4063200
2000-11-16,12.578125,12.65625,12.46875,12.640625,5.509286880493164,3503200
2000-11-17,12.640625,12.640625,12.21875,12.234375,5.332226276397705,7607200
2000-11-20,12.203125,12.203125,11.90625,12.046875,5.250506401062012,4623200
2000-11-21,12.046875,12.046875,11.921875,11.9375,5.202836990356445,3707600
2000-11-22,11.921875,12.046875,11.859375,11.890625,5.182405471801758,2802000
2000-11-24,11.890625,12.03125,11.859375,11.96875,5.216455936431885,1186400
2000-11-27,11.9375,11.96875,11.71875,11.84375,5.161977767944336,3094000
2000-11-28,11.734375,11.859375,11.671875,11.8125,5.1483540534973145,3462800
2000-11-29,11.78125,12.015625,11.78125,11.984375,5.223265647888184,3848400
2000-11-30,12.046875,12.171875,11.609375,11.625,5.066635608673096,3504400
2000-12-01,11.6875,11.734375,11.3125,11.5,5.0121564865112305,4120000
2000-12-04,11.4375,11.890625,11.4375,11.703125,5.100684642791748,2930400
2000-12-05,11.75,11.796875,11.609375,11.765625,5.127924919128418,3473600
2000-12-06,11.65625,11.78125,11.28125,11.34375,4.944057464599609,2894800
2000-12-07,11.5,11.59375,11.453125,11.46875,4.998536109924316,3602000
2000-12-08,11.453125,11.75,11.3125,11.671875,5.087066173553467,2672800
2000-12-11,11.671875,11.796875,11.5625,11.71875,5.196538925170898,2334800
2000-12-12,11.734375,11.96875,11.734375,11.953125,5.300472736358643,2127600
2000-12-13,12.0,12.15625,11.796875,11.796875,5.231184482574463,3889200
2000-12-14,11.8125,11.84375,11.59375,11.609375,5.148037910461426,2917200
2000-12-15,11.59375,11.703125,11.3125,11.359375,5.0371785163879395,3776400
2000-12-18,11.359375,11.71875,11.359375,11.578125,5.134180545806885,2684800
2000-12-19,11.75,12.40625,11.609375,12.34375,5.473686218261719,5780800
